title,lastrevid
Oszkár Jászi,1233767745
Pierre David (mayor),1244830798
Ragip Jashari,1249715855
Reinaldo Carballo,1245814863
Ronald Ruai Deng,919609685
Saad Bin Tefla,1248516489
Sefou Fagbohoun,1244960174
Sunday Iyahen,1243726078
Sándor Józan,898985019
Taras Tarasenko,1194398452
Vasile Grădinaru,1242620401
Abdul Rahman bin Hamad Al Attiyah,1245069557
Ahmad Nasser Al-Mohammad Al-Sabah,1245794305
Ahmed Mohamed Gulaid,1250852543
"Ajay Kumar Singh (Bihar politician, Indian National Congress)",1238401101
Andrzej Gwiazda,1138768795
Antonio Mercader,1193060468
Antun Maqdisi,1012298345
"Antônio de Queirós Teles, Baron of Jundiaí",1014343460
Audra Dagelytė,1215612767
Boʻritosh Mustafoyev,1157984320
David Massiah,1247632248
Diluwa Khutugtu Jamsrangjab,1246273574
Eugeniu Nichiforciuc,1232591966
Failos Kranidiotis,1156045704
Genaro López,1228695363
George Nyandoro,1143871016
Ibrahima Abé Sylla,1230984048
Jamale Pringle,1241592215
Kamarulzaman Teh,1136811500
Khalnazar Agakhanov,1193501932
Kiptarus Arap Kirior,1102384062
Ladislav Jirků,1121164966
Louis Grégoire Deschamps Destournelles,1146428534
Luis Palacios Rossini,1240166225
Madduluri Malakondaiah Yadav,1246270275
Magomed Omarov (politician),1250567591
Malaiyarasan D,1246672381
Manuel Ossa Ruiz,1197442605
Marthe Richard,1246003128
Mohamad Isa,1246684642
Mohamed Nejib Berriche,1157691325
Mohammad Daud Miraki,1227103354
Mohammed Sani Idriss,1211656983
Musa Hacigasimov,1236490449
Nguyễn Văn Trân,1245671291
Onegi Obel,1102430835
Otto Ballerstedt,1189113633
Patrick Karegeya,1245586717
Pedro Mas,1191894630
Pero Pirker,1184135617
Ranko Tajsić,1170120242
Saliu Mustapha,1250321633
Satya Kumar Yadav,1245797987
Shim Soon-taek,1222697546
Siby Ginette Bellegarde,1053500952
Singsuk Singpai,1250845346
Tahar Sfar,1130378402
Víctor Eusa Razquin,1241488542
Y. Sai Prasad Reddy,1236472677
Yadunath Khanal,1229751756
Abdul Wahab Al-Dailami,1189134411
Abraham Tekeste,1224366851
Ahmed Ben Salah,1188901992
Aissata Mariama Soumah,1226483955
Al-Haj Adam Youssef,1249045222
Ang Vong Vathana,1242000913
Baiba Braže,1247013022
Boma Goodhead,1206181815
Chong Ted Tsiung,1219857937
Clem Ohameze,1246220069
Denys Myrgorodskyi,1250430793
Elmar Järvesoo,1241971618
Evaristo da Veiga,1149938942
Fares Souaid,1246818700
Gaston Vidal,1242210222
Gouthu Sireesha,1237922764
Greger Helin,1196282520
Halo Mohamed Ibrahim,1242619858
Igor Papič,1240222916
István Kovacsóczy,1089406791
Josef Barák,1226223919
João Almeida (politician),1219074425
Juwono Sudarsono,1244189690
Kholoud Saqqaf,1244658832
Kido Takayoshi,1226189780
Liliana Jadue,1218197818
M. Mallesh Babu,1245825172
Marcial Fabricano,1064844718
Master Taj-ud-Din Ansari,1179026554
Mikhail Oseevsky,1150110632
Mohammed Barkindo,1243329720
Mulla Idriz Gjilani,1250318723
Nadir Kassab,1226271746
Nagananda Kodituwakku,1238953988
Nouhoun Sigue,1193864167
Odette Grzegrzulka,1104771590
Omezzine Khelifa,1214165443
Pierre Ferri-Pisani,1214518208
Salem bin Mohammed Al Mahrouqi,1248129143
Sam Peter Christopher Fernando,1179726139
Sam of Gojoseon,1225710590
Serhii Shapran,1249146625
Sheikh Tariq Rasheed,1174047230
Stephan Brunner,1222276569
Thompson Salubi,1207104477
Tigran Khzmalyan,1237979345
Tomáš Kvapil,1180976983
Vanamadi Venkateswara Rao,1250771020
Vladimír Hučín,1123581664
Zdzisław Bradel,1189448283
Abdul Aziz Kurd,1235267463
Abdulsalam Abdullah,1190495892
Abdulwahab al-Rawhani,1237331344
Ahmad Abdulwahab Al-Awadhi,1229181962
Alex Moscovitch,1189789885
Alfredo Cuello Baute,1245229857
Alfredo Olmedo,1226445117
Alix Mathon,1099843841
António Lima,1242659176
Christopher Okoro Cole,1242261320
Christos Xanthopoulos-Palamas,1118204132
Clarence Mini,1247395705
Darlington Dzikamai Chigumbu,1217727776
Fahr bin Taimur,1250254789
Faidi al-Alami,1242026097
Francesc de Castellví i de Vic,1247845408
Gennady Grushevoy,1225610619
Gottfried von Kühnelt-Leddihn,1235730032
Herman Baltia,1231554975
Huang Chaoqin,1224455287
Huseyngulu Baghirov,1199215674
Isa bin Ibrahim Al Khalifa,1146485875
Isaac Hope,1248439642
Jean-Marie Runiga,1194658548
Joaquim Vairinhos,1218102681
Josip Juraj Strossmayer,1238344945
José Manuel Valdés,1241734628
Józef Biniszkiewicz,1242754142
Khaled Kalaldeh,1246010239
Khem Veasna,1210437333
Lee Cha-su,1212685987
Letitia Sibeko,1247394828
Luis A. Eguiguren,1246360951
M. Anwar Hossain,1226325755
Max Sonnenberg,1219861485
Mehdi Ben Barka,1250624406
Muhammad Hamidullah Khan,1249497016
Nathaniel Varney Massaquoi,1102401865
Noh Hyeong-ouk,1212687617
Olena Semeniaka,1220262481
Raed Abu Soud,1245816512
Rajkumar Sangwan,1248951493
Roberto Alemán Zubieta,1185255049
Sanusi Ado Bayero,1226682853
Sarah Mahoka,1246239576
Shakhbut bin Sultan Al Nahyan,1244331023
Tomas Polus,1192131280
Vjekoslav Servatzy,1250320232
Yun-Tae Kim,1210823326
Yury Voskresensky,1173778739
Abdul Gani (soldier),1246543437
Adão Francisco Correia de Almeida,1209524394
Aleksandr Aleksandrovich Bublikov,1242434469
Amin Abd al-Hadi,1242026041
Andrija Torkvat Brlić,1235507942
Andy Maar,1184770331
Anil Bachoo,1226333114
Bustanil Arifin,1244189449
"David Pitt, Baron Pitt of Hampstead",1246927282
Dorjee Wangmo,1060085965
Edminas Bagdonas,1226678626
Ekwau Ibi Florence,1243833616
Elchin Afandiyev,1243626881
Fodé Bangoura,1242679828
François Compaoré,1231273948
Fujiwara no Yoshikado,1153221879
Galceran de Requesens y Santa Coloma,800277980
"García de Toledo Osorio, 6th Marquess of Villafranca",1242065267
Geoffrey Cronjé,1243421353
Georges Humann,1082744637
Graham McIntosh,1229441400
Hilman Djajadiningrat,1218245739
Ivan Yermachenka,1243935880
Jean Castellini,1249358704
John Owino,1246061278
Josef Šebestián Daubek,1187583083
K. Pathmanaban,1158304288
Kyrillos III of Cyprus,1247976080
Lamin Saine,1137915624
Lencho Letta,1234533713
Mate Drinković,1217986221
Michael Zampelas,1215793256
Mieczysław Nowicki,1190769165
Mishima Michitsune,1159659441
Mohammed Hassan Abdullahi,1182931622
Mohammed Zaman,1229734414
Muhannad Al Mubaidin,1244980218
Mónica Palencia,1246133526
Prema Naidoo,1247392973
Radola Gajda,1220980390
Rochdi Chraibi,1245329843
Saw Sa,1087057198
Sherub Gyeltshen,1151261156
Siamion Domash,1245495829
Silvio Ovelar,1242348914
Theodor Rõuk,1242178040
Uladzimir Mackievič,1249602665
Umarali Kuvvatov,1220293678
Víctor Crisólogo,1231916577
Wesley Momo Johnson,1233531197
Abdel Fattah al-Maghrabi,1215349032
Abdulkadir Kebire,1239319423
Alfonso Ardura,1239244518
Ameen Ali al-Akimi,1139612517
Amin Mekki Medani,1245331928
Anatolii Kutsevol,1213685875
Antonio Carro Martínez,1104381249
Bharatbhai Sutariya,1237817306
C. Krishnamurali,1230949310
Christine Akello,1246242774
Daniel Karaba,1231413918
Dansa Kourouma,1225689289
Date Munenari,1220407888
Dawda Jawara,1248194414
Deng Deng Akuei,1175265686
Enele Maʻafu,1186703938
Guillermo Chifflet,1140500454
Hendrina Afrikaner,1154144271
Henrique Neto,1249374527
Hermann Schäfer,1221143754
Isidoro de María,1248513982
Ital Reding the Elder,1215773663
Ivan Kondov,1244791314
Ivan Korshynskyi,1246362674
Ivo Krstelj,1196420740
Jacques Roumain,1243382687
Jagdish Koonjul,1250186715
Juan García del Río,1240176611
Lakhdar Rakhroukh,1186317568
Manuel Monge (military figure),1017040116
Marco Ameglio,1009675699
Masataro Sawayanagi,1064572815
Max Jakobson,1164505452
Michel Pouzol,1050936152
Nabil Dibis,1169476396
Naw Ohn Hla,1245373645
Nzioka Waita,1244706167
Oswald Durand,1241151320
Pascal Gamassa,1223558585
Pierre Baudis,1242210360
Rashleigh Jackson,1170739829
Selim Selimi,1246309464
Sheikh Manzar Masaud,1192587565
Sulaiman Bulon,1241620183
Teymur Guliyev,1232296078
Valeev Fales Ahatovich,1195648751
Vladimir Leposavić,1243518946
Władysław Hieronim Sanguszko,1120684292
Zakaria Matur Makuer,1193125145
Zhanat Suleimenov,1148774732
Abel Thauley-Ganga,1127419766
Antonella Bundu,1156838079
Antônio Leite Andrade,1101206516
Augustin Andriamananoro,1245248841
Augusto Pierantoni,1226945067
Azhar Giniyat,1243509814
Benjamín Rausseo,1246857158
Bonela Vijaya Chandra,1250235413
Bonnah Kaluwa,1184183821
Bruno Clavet,1244708767
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,1243965585
David Mendes,1024544204
Dirk De fauw,1248580125
Eusebio Prieto y Ruiz,1221750109
Folake Olunloyo,1245626495
Francisco Argandoña,1227518824
Hubert Lauper,1244054758
Ion Constantin Ciobanu,1236291646
Ismail Yaacob,1242682560
Jean-Charles Allavena,1222705482
John Kabaireho,944462983
Josip Broz Tito,1250370039
José Brito del Pino,1231236699
José Miguel Corrales Bolaños,1106097216
Julian Moti,1220965405
Karubanga Jacob,1234106478
Khalid bin Saud Al Saud (1811–1865),1247313877
Lalmuanpuia Punte,1249552533
Laoukein Kourayo Médard,872513852
Leila Ben-Gacem,1246280549
Leon Piniński,1240044986
Luay al-Yassiry,1197387317
Matsuoka Toshizō,1142626021
Mikhail Pakhomov,1080823535
Mohamed Charfi,1173466957
Pasquale Villari,1245488491
Porfirio Andrés Bautista García,1246218772
Rinaldo Taverna,1231095587
Ruben Mirzakhanyan,1214661775
Satpal Brahamchari,1246694309
Sayed Yousuf Halim,1234514565
Stephanus Jacobus du Toit,1250244949
Syarwan Hamid,1250089994
Theophilus Ochang,1136437490
Tlohang Sekhamane,1212087531
Toma Tomas,1235935722
Viola Carofalo,1190198071
Vladimir Pavićević,1207040463
Yakubu Umar Barde,1216648097
ʻUluvalu,1233799725
Ali Roba,1246310480
Aliabbas Salahzade,1211047878
Andriamihaja,1221933011
Bawk Ja,1210082543
Bogdan Medaković,1202961657
Caio Koch-Weser,1215567546
Dmitri Todoroglo,1242167834
Dragan Jovanović (Yugoslav politician),1110036654
Dragan Mektić,1224295220
Dženan Đonlagić,1177822723
Ehtuish Ehtuish,1188088601
Eikichi Minato,1227864216
Enrique Pintado,1229665135
Francis Kruse,1226779277
Friedrich Gustav Carl Ulrich Franz von Schnehen,971361950
Gottlob Mbaukua,1214738217
Issoufou Sidibé,1227762370
Izet Hdanov,1246833115
Jacinta Mwatela,1144206134
James John Skinner,1247967982
Joaquín Méndez,1188598687
John Carter (ambassador),1242807439
John Drágfi,1247456996
John Harun Mwau,1186390542
Julien Goekint,1149315537
Khaled Dawoud,1238466466
Manuel Cidre,1232266957
Manuel Marliani,1225503688
Margaret Dongo,1201585392
Masatoshi Akimoto,1245809164
Matej Arčon,1232181251
Mfulupinga Nlando Victor,1243272129
Min Won-sik,1243273288
Momoh Gulama,949562875
Moses Maladina,1242121940
Nadji Madou,872461806
Nikolaos Makris,1163124965
Nils Fiechter,1230781988
Piero Ginori Conti,1250783744
Pierre Baranyanka,1227694880
Ramón Antonio Ramírez,1223123873
Rana Khudadad Khan,1220777640
Rusmir Mahmutćehajić,1227279651
Rómulo Roux,1225824631
Said Ali Kemal,1054672013
Sergey Abisov,1236963594
Shawn Nicholas,1247632364
Shwe Ohn,1219791322
Sujatha Paramanathan,1247649621
Zalmai Mujadidi,1223903677
Abdul Malik Fadjar,1185931368
Abul Hashim,1232200030
Achmadi Hadisoemarto,1230368008
Ahmadou Ahidjo,1250594773
Albert Bourderon,1242210573
Alejandro Corrales Escobar,1177713760
Andrzej Bondarewski,1245228940
Antonio Ordóñez Plaja,1173626216
Antonio Zambrana,1243494819
Augustine Ngom Jua,1249031959
Augusto Ibáñez Guzmán,1184527110
Célestin Cibalonza Byaterana,1053664162
Domingo Gribeo,1172000080
Eric Weber,1244701618
Eva Abdulla,1246172924
Fadi Makki,1208651297
George Lichtenstein (musician),1248033733
Giovanni Cuomo,1235107797
Gustaf af Wetterstedt,1245847744
"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1117645422
Ibrahim Abu-Lughod,1183991193
Jaime Durán Barba,1247684886
Jean-Fernand Brierre,1215401761
Jeong Seung-hwa,1249809187
Jihad Makdissi,1152065786
Joseph Blás de Gainza,1237282903
János Imreffy,1171540302
Kah Walla,1239668367
Kasymguly Babaýew,1194339647
Kim Pu-sik,1239752440
Lorimer Denis,1189706771
Manuel Abramowicz,1243531072
María Cristina Iglesias,1246246447
Mohammad-Hadi Abdekhodaei,1225314849
Mubarak Shaddad,1250587596
Nicholas Kove,1249071898
Nicolas du Bosc,1067934529
Pallop Pinmanee,1250846411
Pep Mòdol,1104404965
Roberto Izurieta,1247633454
Sami al-Jundi,1198776886
Shidhatha Shareef,1185086630
Shifa Mohamed,1238331180
Tokudaiji Sanetsune,1245475975
Valentin Beniuc,1232398481
Volodymyr Matvienko,1230557950
Widad Akrawi,1243875485
Wojciech Bakun,1233129398
Zdeněk Mraček,1106394242
Željko Fajfrić,1226700669
Abdul-Hamid Musa Kasha,1249045206
Abdul Latif Daeng Masikki,1244188283
Abdullah bin Isa Al Khalifa,1182830303
Abiola Ajimobi,1243007525
Ahmed-Idriss Moussa,1227261395
Ahmet Reyiz Yılmaz,1060518774
Alexander Albert Hunter,1247370963
Alexis Sinduhije,1227751790
Anna Strohsahl,1235511227
Askar Mussinov,1230029811
Azzedine Mihoubi,1233387309
Chun Yung-woo,1211894746
Damyan Velchev,1241904410
Dwayne George,1247631631
Edison Broce,1199618114
Edward Pomorski,1148991951
Emmanuel Mzumbo Lazare,1248439114
Georges Darlan,1211998269
Hans-Ulrich Bigler,1244058553
Henry Charles Hull,1249976624
Hoang Van Chi,1249314533
Janish Bakiyev,1231600218
John Wash Pam,1227314171
Jorge Polar,1225819758
José Antonio Morales Ehrlich,1231944861
Jovan Ćirković,1123984236
"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1163771893
Juma Ali Malou,1185968456
Justin Mikolo-Kinzonzi,1146540347
Mahmoud Ahmad Marei,1230265066
Mahmoud Hanandeh,1245164378
Manuel Osa Nsue Nsua,1250804629
Moussa Diakité (politician),1214352187
Nathaniel Tan,1117048590
Omar Asghar Khan,1219831535
Osama Saad,1184368317
Román Mayorga Quirós,1171434505
Sa'dulla Begaliyev,1247704310
Said Hassan Shire,1191019702
Saïd Mohamed Cheikh,1221994066
Shahal Khan Khoso,1187604501
Siarke,1165987146
Tuot Saron,1171902721
Turgut Okyay,1177331982
Valery Levaneuski,1248009248
Vladimir Rusakevich,1236837678
William Forbes (Talamancan king),1222311400
Yun Il-seon,1221352139
Zainab Abubakar Alman,1220763279
Zeca do PT,1232505950
Abu Bakr Ibn Abi Zaid as-Slawi,1245183760
Ahmad Masa'deh,1244820946
Alberto Manuel Campos,1166331326
Aleksandar Stijović,1243518923
Alex Latio Elia,1219357849
Anestis Vlahos,1249587277
Antoine Richard du Cantal,1223238225
Barkat Gourad Hamadou,1245230730
Bektas Beknazarov,1243509942
Bernard Kitungi,1246061815
Carl Axel Gottlund,1241745255
Cathy Dlamini,1235566176
Charles Tambu,1229301303
Fady Saad,1212762124
Filip Julius Bernhard von Platen,1179825961
Franck Mwe di Malila,1221364267
Frank Nneji,1221528261
Gaston N'Guérékata,1239810898
Guillermo Portela,1243523143
High Council of Regency,1245450388
Ja'afar Abdul El Hakh,1230682917
Jana Nečasová,1238159043
Jang Sung-min,1248053120
Jay Naidoo,1250478359
Jean Capelle (politician),1242211055
Joaquim Gonçalves Ledo,1223962625
John Ebong Ngole,1151361877
Joseph Cattaui,1250093996
Joseph Harmon,1233268491
Kayode Ajulo,1250441949
Khalid Mansoor,1152793398
Ludwig Hassenpflug,1226116184
Mariano Rivera Paz,1238485439
Mohammad-Hossein Khoshvaght,1233276732
Mohammad Reza Kalaei,1177464158
Muhammad Suheimat,1211054837
Nebiha Gueddana,1241733211
Paulino Lukudu Obede,1243801134
Robelto Hector,1176972122
Robert Mugabe Kakyebezi,1199088042
Rosa Luís de Sousa Micolo,1246271741
Satya Naidu,1242656872
Shahinur Pasha Chowdhury,1245379554
Shinji Ishimaru,1246380723
Stanisław Lorentz,1245738442
Ugyen Tshering,1216960207
Umeshbhai Patel,1241591050
Vasily Yakemenko,1248915061
Yun Chi-chang,1214785611
Abdoulie Bojang,1233734473
Ali Asghar Yousefnejad,1175865465
Alice Shabtini,1059832647
Alioune Diop,1233027724
Andrea Ossoinack,1230614310
Augusto da Silva Tomás,1219179734
Bernardino Cano Radil,1098691192
Birger Jarl,1248497385
Carlos Eduardo Medellín Becerra,1245235975
Carlos Fernández Gondín,1227798452
Clement Antonio,1241563106
Daniel Manouchehri,1225804893
Domenico Spanò Bolani,1204370985
Dulton Adams,1159756311
Enrique Parejo González,1245235981
Estanislao Vergara y Sanz de Santamaría,1245706441
Félix Tonye Mbog,1226983598
Garo Paylan,1249622641
Guillaume IV de Melun,1067877319
Hemant Joshi (politician),1238047760
Hippolyte Laroche,1239515352
Jean-Pierre Grin-Hofmann,1250258940
Juan Vitalio Acuña Núñez,1226339054
Kamel Idir,1241821686
Khan Muhammad Khan,1232010425
Lai Teck,1249684074
Lucia Plaváková,1247445090
Marianne Laqueur,1241574430
Masrour Barzani,1249701286
Mirosław Dzielski,1088837946
Mohammed Kabbaj,1246358836
Mojmír Povolný,1191275971
Nicolás Massot,1222899462
Nor Hafizah Othman,1227719407
Obedingwa Mguni,1247645001
Otunba Fatai Sowemimo,1220229522
Pedro de Herrera,1059696308
Petar Živković,1244369087
Rashid Kadyrov,1247702823
Ricardo Kennedy,1240898573
Romulus Cioflec,1217161284
Saharla Abdulahi Bahdon,1204248404
Sheikh Abul Kalam Azad (Nepali politician),1246987820
Showkutally Soodhun,1230259825
Silpa Chakrapani Reddy,1239231148
Stanley Tillekeratne,1227894711
Tony Frangieh Jr.,1249040830
Victor de Laveleye,1173454330
William Demas,1213038644
Yasser Al-Awadi,1129096674
Abderrahmane Amalou,1249089950
Abdullah Noman,1248329006
Abdulrahman al-Nuaimi,1235804624
Aladár Andrássy,1029640359
Ali Agha-Mohammadi,1112736369
Alioune Badara Cissé,1199936144
Andrej Marinc,1249146653
Andrias Ghukasyan,1214660728
Asaad Abu Gilel al-Taie,1136401308
Augustino Kiri Gwolo,1229325134
Bongani Bongo,1241954393
Carlos Castillo Medrano,1015536139
Cornelius Mwalwanda,1165970443
Daniel Aselo,1161287091
Dewa Cawu,1204553323
Diamond Shumsher Rana,1213647742
Eduardo Piñate,1246246484
Evelina Hahne,1206235608
Francis Covi,1197447438
Giovanni Puoti,1227318144
Holmger Knutsson,1022950956
Ignacio Pérez Walker,1246582371
Jamil Hasanli,1248447237
Janga Augustus Kowo,1218745633
Jean Frydman,1244924499
Jevrem Brković,1224150168
Jiao Xiaoping,1250403358
Joaquim Heliodoro da Cunha Rivara,1233297849
Kerrie Symmonds,1226922424
Kingsely Namakhwa,1064384238
Lê Văn Thành,1226261978
Marc Drumaux,1250856746
Mohamed Asim,1242820563
Mohammad Ashouri Taziani,1175865575
Mohammad Mokhber,1248412421
Mushrefa Mishu,1066093324
Nichita Smochină,1250144999
Petar Kulenski,1236793256
Pierre Imperiali,1189630357
Prime Ministers of Cuba,1222418736
Rahman Baccus Gajraj,1242807387
Ricardo Baptista Leite,1241404614
Sabri Godo,1230739582
Song Jin-woo (journalist),1246421721
Trần Quốc Vượng (politician),1237490552
Ulrika Björklund,1246219604
Valeriu Bulgari,1203782667
Valery Ataev,1205273470
Vice President of the United Arab Emirates,1248662237
Yusuf Mohamed Ismail,1217119391
Abdellatif Ouahbi,1244051321
Abraham Gum Makuach,1225529087
Afshan Gadimbeyova,1243747432
Ajis Sitin,1242147160
Akram Aylisli,1247420701
Ali Aliu,1225505087
Alireza Abbasi (politician),1227274084
Aref al-Dajani,1242025925
Atanasio de Urioste Velasco,1227518654
Benjamin Anyene,1242620558
Birendra Kishore Roaza,1246126702
Brahim Chibout,1053460621
Bruno Baum,1245092447
Carlos Pineda (politician),1225818991
Emília Fernandes,1232431995
Francis Atwoli,1246791873
Giannis Theonas,1194465925
Guglielmo de' Pazzi,1238564711
Herbert Eric Jansz,1165315225
Ivan Marazov,1215315878
Jack Fritz (politician),1188817966
Jack Maumbe Mukhwana,1246244527
Jan Vrba (politician),1149096884
John McNab,1209744541
John Mwaniki,1241558959
Johnson Roussety,1240586450
Josep Fornas,1100828052
José Gabriel García,1239572304
José Manuel Gomes Andrade,1216083405
José Rafael Abinader,1246218847
Kassim Mwamzandi,1250441847
Kegham Vanigian,1214670011
Khayisa Ndiweni,1226322430
Kim Woong,1248060762
Mamadou Pathé Diallo,1243645294
Martiros Sarukhanyan,1214669503
Matsyarasa Visweswara Raju,1232662468
Muhammad Nadi Pasha,1249283227
Norman Kamosi,1158543582
Radhika Tamang,1183662898
Rashid Maidin,1250721780
Riccardo Zanella,1222692144
Silvano Bores,1225775647
Slobodan Bogoevski,1249711261
Sonam Gyalchhen Sherpa,1095759552
Subhi Bey Barakat,1249443896
Tep Hun,1243811136
Tsvetko Boboshevski,1222513400
Vasco Becker-Weinberg,1229931064
Vilmos Vályi-Nagy,1220817543
Ahmad Hardi,1191190290
Ciro Luis Urriola,1228551844
Emil Sax,1215185845
Ernest Pinard,1097917556
Esfandiar Ekhtiyari,1226146427
Ismail Molla,1243379211
János Nepomuk Farkas,1120590142
Konstantin Malofeev,1245412090
Martín Menem,1247590161
Muzamil Abdullayev,1223484511
Vladimír Faič,1230180876
